;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN;SECO Carga Verificada;S Carga Verificada;NE Carga Verificada;N Carga Verificada;SIN Carga Verificada;MAPE MLP Seco;MAPE MLP S;MAPE MLP NE;MAPE MLP N;MAPE MLP SIN;MAPE LSTM Seco;MAPE LSTM S;MAPE LSTM NE;MAPE LSTM N;MAPE LSTM SIN;MAPE GRU Seco;MAPE GRU S;MAPE GRU NE;MAPE GRU N;MAPE GRU SIN;MAPE ONS Seco;MAPE ONS S;MAPE ONS NE;MAPE ONS N;MAPE ONS SIN;MAE MLP Seco;MAE MLP S;MAE MLP NE;MAE MLP N;MAE MLP SIN;MAE LSTM Seco;MAE LSTM S;MAE LSTM NE;MAE LSTM N;MAE LSTM SIN;MAE GRU Seco;MAE GRU S;MAE GRU NE;MAE GRU N;MAE GRU SIN;MAE ONS Seco;MAE ONS S;MAE ONS NE;MAE ONS N;MAE ONS SIN
10;39193,48;11938,66;12467,17;7518,97;71118,28;38878,7;11674,72;12415,12;7194,31;70162,85;38702,34;11543,98;12567,14;7564,75;70378,21;39386,54;12101,58;12342,23;7192,44;71022,79;40379,25;11672,56;12622,51;6751,36;71425,68;2,94;2,28;1,23;11,37;0,43;3,72;0,02;1,64;6,56;1,77;4,15;1,1;0,44;12,05;1,47;2,46;3,68;2,22;6,53;0,56;-1185,76;266,1;-155,34;767,61;-307,4;-1500,55;2,16;-207,39;442,95;-1262,83;-1676,91;-128,58;-55,37;813,39;-1047,47;-992,71;429,02;-280,28;441,08;-402,89
11;39031,41;11914,0;12255,17;7459,22;70659,8;38653,36;11635,68;12120,18;7161,63;69570,85;38478,2;11563,93;12257,29;7505,68;69805,1;39080,78;11800,69;11936,34;7172,85;69990,66;40141,3;11613,28;12328,68;6726,24;70809,49;2,76;2,59;0,6;10,9;0,21;3,71;0,19;1,69;6,47;1,75;4,14;0,42;0,58;11,59;1,42;2,64;1,61;3,18;6,64;1,16;-1109,89;300,72;-73,51;732,98;-149,69;-1487,94;22,4;-208,5;435,39;-1238,64;-1663,1;-49,35;-71,39;779,44;-1004,39;-1060,52;187,41;-392,34;446,61;-818,83
12;38763,42;11882,72;11942,22;7376,34;69964,7;38357,02;11572,25;11747,68;7108,05;68785,0;38180,89;11532,35;11869,04;7403,76;68986,04;38860,52;11770,02;11640,58;7039,4;69310,52;39844,07;11570,11;11979,75;6680,62;70074,55;2,71;2,7;0,31;10,41;0,16;3,73;0,02;1,94;6,4;1,84;4,17;0,33;0,92;10,82;1,55;2,47;1,73;2,83;5,37;1,09;-1080,65;312,61;-37,53;695,72;-109,85;-1487,05;2,14;-232,07;427,43;-1289,55;-1663,18;-37,76;-110,71;723,14;-1088,51;-983,55;199,91;-339,17;358,78;-764,03
13;38379,44;11830,72;11597,91;7250,65;69058,72;38064,14;11487,51;11443,31;6990,85;67985,81;37813,86;11400,86;11542,81;7228,98;67986,51;38738,85;11871,85;11413,31;6862,03;68886,04;39586,6;11565,12;11737,52;6582,85;69472,09;3,05;2,3;1,19;10,14;0,6;3,85;0,67;2,51;6,2;2,14;4,48;1,42;1,66;9,82;2,14;2,14;2,65;2,76;4,24;0,84;-1207,16;265,6;-139,61;667,8;-413,37;-1522,46;-77,61;-294,21;408,0;-1486,28;-1772,74;-164,26;-194,71;646,13;-1485,58;-847,75;306,73;-324,21;279,18;-586,05
14;38299,45;11896,5;11373,98;7117,49;68687,42;38105,39;11553,57;11298,35;6847,4;67804,71;37723,41;11391,96;11376,45;7038,04;67529,86;39051,07;12137,31;11418,24;6732,53;69339,15;39607,99;11701,21;11635,67;6474,36;69419,23;3,3;1,67;2,25;9,93;1,05;3,79;1,26;2,9;5,76;2,33;4,76;2,64;2,23;8,71;2,72;1,41;3,73;1,87;3,99;0,12;-1308,54;195,29;-261,69;643,13;-731,81;-1502,6;-147,64;-337,32;373,04;-1614,52;-1884,58;-309,25;-259,22;563,68;-1889,37;-556,92;436,1;-217,43;258,17;-80,08
15;38897,06;12199,17;11395,2;7021,97;69513,4;38744,55;11907,61;11362,11;6731,54;68745,81;38218,63;11704,08;11426,47;6896,49;68245,67;39848,91;12517,25;11656,0;6672,55;70694,71;40104,16;12052,54;11675,08;6405,89;70237,68;3,01;1,22;2,4;9,62;1,03;3,39;1,2;2,68;5,08;2,12;4,7;2,89;2,13;7,66;2,84;0,64;3,86;0,16;4,16;0,65;-1207,1;146,63;-279,88;616,08;-724,28;-1359,61;-144,93;-312,97;325,65;-1491,87;-1885,53;-348,46;-248,61;490,6;-1992,01;-255,25;464,71;-19,08;266,66;457,03
16;39930,47;12627,8;11596,28;6993,16;71147,71;39721,67;12378,15;11570,43;6683,18;70353,43;39116,77;12168,37;11626,69;6818,55;69730,38;40787,69;12885,38;11875,51;6711,75;72260,33;40958,35;12497,27;11853,49;6392,33;71701,44;2,51;1,04;2,17;9,4;0,77;3,02;0,95;2,39;4,55;1,88;4,5;2,63;1,91;6,67;2,75;0,42;3,11;0,19;5,0;0,78;-1027,88;130,53;-257,21;600,83;-553,73;-1236,68;-119,12;-283,06;290,85;-1348,01;-1841,58;-328,9;-226,8;426,22;-1971,06;-170,66;388,11;22,02;319,42;558,89
17;41052,87;13035,87;11870,84;7041,28;73000,86;40700,99;12762,72;11830,38;6721,71;72015,8;40135,95;12567,56;11881,42;6801,3;71386,23;41920,62;13220,71;12099,14;6859,56;74100,03;41985,06;12886,21;12140,87;6431,35;73443,5;2,22;1,16;2,22;9,48;0,6;3,06;0,96;2,56;4,51;1,94;4,4;2,47;2,14;5,75;2,8;0,15;2,6;0,34;6,66;0,89;-932,19;149,66;-270,03;609,93;-442,64;-1284,07;-123,49;-310,49;290,36;-1427,7;-1849,11;-318,65;-259,45;369,95;-2057,27;-64,44;334,5;-41,73;428,21;656,53
18;42112,67;13364,66;12138,36;7117,02;74732,71;41567,2;13043,68;12047,4;6798,48;73456,76;41089,52;12857,9;12099,82;6824,84;72872,08;42879,15;13399,24;12274,47;6974,0;75526,86;43036,74;13156,7;12399,31;6487,73;75080,48;2,15;1,58;2,1;9,7;0,46;3,41;0,86;2,84;4,79;2,16;4,52;2,27;2,42;5,2;2,94;0,37;1,84;1,01;7,5;0,59;-924,07;207,96;-260,95;629,29;-347,77;-1469,54;-113,02;-351,91;310,75;-1623,72;-1947,22;-298,8;-299,49;337,11;-2208,4;-157,59;242,54;-124,84;486,27;446,38
19;43019,15;13592,78;12343,56;7173,37;76128,86;42277,34;13250,17;12157,86;6862,55;74547,92;41841,79;13050,91;12219,0;6864,94;73976,64;43651,4;13582,11;12391,4;7047,99;76672,9;43986,25;13291,44;12508,64;6534,43;76320,75;2,2;2,27;1,32;9,78;0,25;3,89;0,31;2,8;5,02;2,32;4,88;1,81;2,32;5,06;3,07;0,76;2,19;0,94;7,86;0,46;-967,1;301,34;-165,08;638,94;-191,89;-1708,91;-41,27;-350,78;328,12;-1772,83;-2144,46;-240,53;-289,64;330,51;-2344,11;-334,85;290,67;-117,24;513,56;352,15
20;43729,63;13760,34;12506,44;7231,88;77228,29;42857,34;13413,79;12223,25;6921,89;75416,27;42365,59;13205,64;12283,01;6896,97;74751,21;44377,85;13814,44;12506,65;7081,66;77780,6;44750,33;13368,13;12527,57;6610,04;77256,07;2,28;2,93;0,17;9,41;0,04;4,23;0,34;2,43;4,72;2,38;5,33;1,22;1,95;4,34;3,24;0,83;3,34;0,17;7,13;0,68;-1020,7;392,21;-21,13;621,84;-27,78;-1892,99;45,66;-304,32;311,85;-1839,8;-2384,74;-162,49;-244,56;286,93;-2504,86;-372,48;446,31;-20,92;471,62;524,53
21;44238,45;13917,84;12655,77;7317,24;78129,3;43330,86;13568,46;12314,41;6991,11;76204,84;42671,15;13376,78;12346,38;6904,79;75299,1;45024,79;14049,6;12611,86;7086,59;78772,84;45276,28;13467,8;12551,07;6742,69;78037,83;2,29;3,34;0,83;8,52;0,12;4,3;0,75;1,89;3,68;2,35;5,75;0,68;1,63;2,4;3,51;0,56;4,32;0,48;5,1;0,94;-1037,83;450,04;104,7;574,55;91,47;-1945,42;100,66;-236,66;248,42;-1832,99;-2605,13;-91,02;-204,69;162,1;-2738,73;-251,49;581,8;60,79;343,9;735,01
22;44640,0;14095,97;12780,19;7398,34;78914,5;43643,52;13754,75;12414,17;7052,42;76864,86;42809,84;13554,17;12398,46;6906,32;75668,79;45586,07;14290,19;12683,57;7078,84;79638,67;45589,72;13589,99;12640,22;6852,8;78672,73;2,08;3,72;1,11;7,96;0,31;4,27;1,21;1,79;2,91;2,3;6,1;0,26;1,91;0,78;3,82;0,01;5,15;0,34;3,3;1,23;-949,72;505,98;139,97;545,54;241,77;-1946,2;164,76;-226,05;199,62;-1807,87;-2779,88;-35,82;-241,76;53,52;-3003,94;-3,65;700,2;43,35;226,04;965,94
23;45010,0;14285,31;12860,27;7437,07;79592,65;43757,28;13975,33;12484,99;7084,99;77302,59;42838,97;13691,54;12416,21;6918,64;75865,36;46028,36;14522,71;12731,9;7103,62;80386,59;45730,51;13706,68;12808,07;6860,8;79106,06;1,58;4,22;0,41;8,4;0,62;4,31;1,96;2,52;3,27;2,28;6,32;0,11;3,06;0,84;4,1;0,65;5,95;0,59;3,54;1,62;-720,51;578,63;52,2;576,27;486,59;-1973,23;268,65;-323,08;224,19;-1803,47;-2891,54;-15,14;-391,86;57,84;-3240,7;297,85;816,03;-76,17;242,82;1280,53
24;45249,32;14335,86;12884,38;7423,32;79892,88;43777,59;14074,37;12495,74;7087,91;77435,61;42798,74;13663,2;12392,25;6921,48;75775,67;46304,49;14636,85;12691,45;7058,82;80691,61;45716,92;13761,15;12909,42;6794,76;79182,25;1,02;4,18;0,19;9,25;0,9;4,24;2,28;3,2;4,31;2,21;6,38;0,71;4,01;1,86;4,3;1,29;6,36;1,69;3,89;1,91;-467,6;574,71;-25,04;628,56;710,63;-1939,33;313,22;-413,68;293,15;-1746,64;-2918,18;-97,95;-517,17;126,72;-3406,58;587,57;875,7;-217,97;264,06;1509,36
25;45275,03;14149,05;12856,81;7369,48;79650,37;43811,68;13934,86;12437,73;7070,4;77254,67;42724,63;13403,82;12336,41;6897,15;75362,01;46539,9;14547,27;12559,1;6983,64;80629,91;45562,84;13723,07;12822,41;6708,19;78816,51;0,63;3,1;0,27;9,86;1,06;3,84;1,54;3,0;5,4;1,98;6,23;2,33;3,79;2,82;4,38;2,14;6,01;2,05;4,11;2,3;-287,81;425,98;34,4;661,29;833,86;-1751,16;211,79;-384,68;362,21;-1561,84;-2838,21;-319,25;-486,0;188,96;-3454,5;977,06;824,2;-263,31;275,45;1813,4
26;45243,95;13972,69;12837,74;7349,89;79404,27;43830,69;13753,66;12385,61;7062,18;77032,14;42650,42;13168,98;12311,79;6875,85;75007,04;46478,99;14521,73;12525,85;6949,51;80476,08;45286,04;13696,29;12676,87;6648,84;78308,04;0,09;2,02;1,27;10,54;1,4;3,21;0,42;2,3;6,22;1,63;5,82;3,85;2,88;3,41;4,22;2,63;6,03;1,19;4,52;2,77;-42,09;276,4;160,87;701,05;1096,23;-1455,35;57,37;-291,26;413,34;-1275,9;-2635,62;-527,31;-365,08;227,01;-3301,0;1192,95;825,44;-151,02;300,67;2168,04
27;45324,11;14045,23;12878,91;7423,39;79671,64;43785,64;13737,9;12407,7;7089,66;77020,9;42597,18;13200,02;12370,02;6892,31;75059,53;46211,88;14614,32;12540,89;6995,15;80362,24;44928,67;13776,87;12618,81;6647,42;77971,76;0,88;1,95;2,06;11,67;2,18;2,54;0,28;1,67;6,65;1,22;5,19;4,19;1,97;3,68;3,73;2,86;6,08;0,62;5,23;3,07;395,44;268,36;260,1;775,97;1699,88;-1143,03;-38,97;-211,11;442,24;-950,86;-2331,49;-576,85;-248,79;244,89;-2912,23;1283,21;837,45;-77,92;347,73;2390,48
28;45488,86;14221,33;12942,45;7524,87;80177,51;43683,16;13822,04;12463,83;7145,7;77114,73;42536,84;13360,52;12463,5;6951,54;75312,4;46107,23;14622,82;12571,42;7032,5;80333,97;44626,71;13895,34;12607,3;6672,15;77801,5;1,93;2,35;2,66;12,78;3,05;2,11;0,53;1,14;7,1;0,88;4,68;3,85;1,14;4,19;3,2;3,32;5,24;0,28;5,4;3,26;862,15;325,99;335,15;852,72;2376,01;-943,55;-73,3;-143,47;473,55;-686,77;-2089,87;-534,82;-143,8;279,39;-2489,1;1480,52;727,48;-35,88;360,35;2532,47
29;45662,02;14311,52;12983,78;7582,01;80539,33;43550,01;13889,01;12500,41;7213,17;77152,6;42444,57;13463,96;12533,5;7044,05;75486,08;46147,96;14600,39;12640,67;7130,26;80519,28;44499,55;13957,7;12577,0;6688,82;77723,07;2,61;2,53;3,23;13,35;3,62;2,13;0,49;0,61;7,84;0,73;4,62;3,54;0,35;5,31;2,88;3,7;4,6;0,51;6,6;3,6;1162,47;353,82;406,78;893,19;2816,26;-949,54;-68,69;-76,59;524,35;-570,47;-2054,98;-493,74;-43,5;355,23;-2236,99;1648,41;642,69;63,67;441,44;2796,21
30;45764,17;14333,58;13020,91;7617,66;80736,32;43437,69;13888,32;12518,76;7268,72;77113,49;42357,51;13501,37;12576,09;7132,28;75567,25;46053,89;14544,83;12664,54;7167,16;80430,42;44506,5;13937,08;12551,98;6715,76;77711,32;2,83;2,84;3,74;13,43;3,89;2,4;0,35;0,26;8,23;0,77;4,83;3,13;0,19;6,2;2,76;3,48;4,36;0,9;6,72;3,5;1257,67;396,5;468,93;901,9;3025,0;-1068,81;-48,76;-33,22;552,96;-597,83;-2148,99;-435,71;24,11;416,52;-2144,07;1547,39;607,75;112,56;451,4;2719,1
31;45745,8;14345,91;13063,6;7663,84;80819,15;43387,64;13809,06;12527,51;7292,47;77016,68;42317,89;13504,95;12596,42;7180,62;75599,88;45894,34;14525,03;12648,8;7198,3;80266,47;44567,89;13838,67;12562,02;6767,98;77736,56;2,64;3,67;3,99;13,24;3,97;2,65;0,21;0,27;7,75;0,93;5,05;2,41;0,27;6,1;2,75;2,98;4,96;0,69;6,36;3,25;1177,91;507,24;501,58;895,86;3082,59;-1180,25;-29,61;-34,51;524,49;-719,88;-2250,0;-333,72;34,4;412,64;-2136,68;1326,45;686,36;86,78;430,32;2529,91
32;45680,31;14362,37;13025,8;7694,26;80762,74;43376,34;13732,2;12509,5;7284,65;76902,69;42326,23;13494,06;12581,23;7189,47;75590,99;45788,76;14436,29;12641,95;7168,89;80035,89;44608,38;13728,57;12570,27;6794,57;77701,79;2,4;4,62;3,62;13,24;3,94;2,76;0,03;0,48;7,21;1,03;5,12;1,71;0,09;5,81;2,72;2,65;5,16;0,57;5,51;3,0;1071,93;633,8;455,53;899,69;3060,95;-1232,04;3,63;-60,77;490,08;-799,1;-2282,14;-234,51;10,96;394,9;-2110,8;1180,39;707,72;71,68;374,32;2334,1
33;45628,97;14379,24;12844,62;7675,03;80527,86;43370,22;13737,6;12446,64;7249,98;76804,44;42367,19;13484,14;12516,55;7168,1;75535,98;45822,74;14409,26;12643,25;7095,48;79970,73;44578,96;13675,5;12530,18;6747,62;77532,26;2,36;5,15;2,51;13,74;3,86;2,71;0,45;0,67;7,44;0,94;4,96;1,4;0,11;6,23;2,57;2,79;5,37;0,9;5,16;3,15;1050,01;703,74;314,44;927,41;2995,6;-1208,74;62,1;-83,54;502,36;-727,82;-2211,77;-191,36;-13,63;420,48;-1996,28;1243,78;733,76;113,07;347,86;2438,47
34;45481,69;14367,32;12645,48;7600,14;80094,63;43360,61;13808,82;12342,85;7190,8;76703,08;42403,91;13487,72;12403,93;7125,47;75421,03;45789,73;14419,06;12635,67;6997,37;79841,83;44531,89;13697,65;12422,95;6657,12;77309,61;2,13;4,89;1,79;14,17;3,6;2,63;0,81;0,64;8,02;0,78;4,78;1,53;0,15;7,04;2,44;2,82;5,27;1,71;5,11;3,28;949,8;669,67;222,53;943,02;2785,02;-1171,28;111,17;-80,1;533,68;-606,53;-2127,98;-209,93;-19,02;468,35;-1888,58;1257,84;721,41;212,72;340,25;2532,22
35;45174,59;14303,69;12581,34;7480,42;79540,04;43365,0;13899,39;12245,92;7114,67;76624,98;42432,91;13504,99;12295,82;7079,16;75312,88;45700,1;14433,51;12543,54;6909,36;79586,51;44539,2;13792,59;12291,93;6572,33;77196,05;1,43;3,71;2,35;13,82;3,04;2,64;0,77;0,37;8,25;0,74;4,73;2,09;0,03;7,71;2,44;2,61;4,65;2,05;5,13;3,1;635,39;511,1;289,41;908,09;2343,99;-1174,2;106,8;-46,01;542,34;-571,07;-2106,29;-287,6;3,89;506,83;-1883,17;1160,9;640,92;251,61;337,03;2390,46
36;44999,95;14216,05;12726,94;7366,03;79308,97;43480,68;13938,87;12357,2;7052,22;76828,97;42606,03;13489,81;12432,58;7081,7;75610,12;45824,75;14396,7;12744,02;6921,76;79887,23;44650,93;13926,01;12401,11;6541,57;77519,62;0,78;2,08;2,63;12,6;2,31;2,62;0,09;0,35;7,81;0,89;4,58;3,13;0,25;8,26;2,46;2,63;3,38;2,77;5,81;3,05;349,02;290,04;325,83;824,46;1789,35;-1170,25;12,86;-43,91;510,65;-690,65;-2044,9;-436,2;31,47;540,13;-1909,5;1173,82;470,69;342,91;380,19;2367,61
37;45268,36;14159,01;13087,94;7310,98;79826,29;43842,46;13902,33;12810,02;7038,4;77593,21;43107,73;13438,76;12971,88;7176,59;76694,96;46358,57;14241,96;13428,69;7069,99;81099,21;44934,71;14062,17;12931,25;6600,43;78528,56;0,74;0,69;1,21;10,77;1,65;2,43;1,14;0,94;6,64;1,19;4,07;4,43;0,31;8,73;2,33;3,17;1,28;3,85;7,11;3,27;333,65;96,84;156,69;710,55;1297,73;-1092,25;-159,84;-121,23;437,97;-935,35;-1826,98;-623,41;40,63;576,16;-1833,6;1423,86;179,79;497,44;469,56;2570,65
38;46007,3;14244,18;13471,88;7345,3;81068,66;44655,52;13970,59;13312,1;7102,2;79040,41;44097,77;13565,8;13552,65;7336,44;78552,66;47385,52;14357,6;13755,02;7201,16;82699,3;45550,41;14191,65;13509,4;6734,28;79985,74;1,0;0,37;0,28;9,07;1,35;1,96;1,56;1,46;5,46;1,18;3,19;4,41;0,32;8,94;1,79;4,03;1,17;1,82;6,93;3,39;456,89;52,53;-37,52;611,02;1082,92;-894,89;-221,06;-197,3;367,92;-945,33;-1452,64;-625,85;43,25;602,16;-1433,08;1835,11;165,95;245,62;466,88;2713,56
39;47070,7;14534,13;13692,31;7473,78;82770,92;45956,27;14290,43;13555,27;7248,88;81050,85;45544,36;14027,32;13800,86;7519,26;80891,8;48986,3;14767,44;13744,15;7394,71;84892,6;46537,94;14324,74;13742,65;6905,4;81510,73;1,14;1,46;0,37;8,23;1,55;1,25;0,24;1,36;4,97;0,56;2,13;2,08;0,42;8,89;0,76;5,26;3,09;0,01;7,09;4,15;532,76;209,39;-50,34;568,38;1260,19;-581,67;-34,31;-187,38;343,48;-459,88;-993,58;-297,42;58,21;613,86;-618,93;2448,36;442,7;1,5;489,31;3381,87
40;47901,14;14838,23;13784,94;7624,21;84148,52;47035,72;14666,65;13593,33;7394,68;82690,38;46674,16;14531,99;13809,29;7695,75;82711,19;49459,67;15039,96;13730,99;7440,7;85671,32;47364,88;14524,4;13711,98;7033,71;82634,98;1,13;2,16;0,53;8,4;1,83;0,69;0,98;0,87;5,13;0,07;1,46;0,05;0,71;9,41;0,09;4,42;3,55;0,14;5,79;3,67;536,25;313,83;72,96;590,5;1513,54;-329,17;142,25;-118,65;360,97;55,4;-690,72;7,59;97,31;662,04;76,21;2094,78;515,56;19,01;406,99;3036,34
41;48015,96;14951,73;13832,62;7725,42;84525,73;47231,66;14865,14;13558,2;7460,15;83115,15;46799,91;14759,95;13764,24;7840,27;83164,37;48947,91;15289,42;13654,12;7455,55;85347,0;47516,39;14806,69;13599,15;7057,61;82979,85;1,05;0,98;1,72;9,46;1,86;0,6;0,39;0,3;5,7;0,16;1,51;0,32;1,21;11,09;0,22;3,01;3,26;0,4;5,64;2,85;499,57;145,04;233,47;667,81;1545,88;-284,73;58,45;-40,95;402,54;135,3;-716,48;-46,74;165,09;782,66;184,52;1431,52;482,73;54,97;397,94;2367,15
